customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
2002cab8c52973624f1c84f918c30651,72,1,32.13,3,1,1,311,Recent Customers
2004beab18003b04d2e2603e1055d589,230,1,207.66,1,1,4,114,Need Attention
2005627c4cb9a95f4babe067d2c37f8a,53,1,190.0,4,1,3,413,Potential Loyalists
20069d8437820f86e07c7036693aa9b7,91,1,321.34,3,1,4,314,Potential Loyalists
20077bfccd8f3f45b2e6e412f30a0414,144,1,93.82,2,1,2,212,Need Attention
200b152d4fcc6b4fba34c286b4c83a17,187,1,499.69,2,1,4,214,Need Attention
200bd4a027e1cfd139a0145bae69373d,194,1,271.23,1,1,4,114,Need Attention
200c8a775d0e684ed428c706d987f9e6,194,1,242.98,1,1,4,114,Need Attention
200d118d9392a4687572a02f0a1cc6c8,163,1,68.78,2,1,2,212,Need Attention
200dbc21662c7e23195ecdeaf7c8cce3,76,1,146.0,3,1,3,313,Potential Loyalists
200dd0eca06c80249f4f9960b940eeb3,26,1,49.81,4,1,1,411,Recent Customers
200edb1c132c2738f191a50202241f35,50,1,112.94,4,1,3,413,Potential Loyalists
2011663e9f984916c24b717a3ab6c802,15,1,23.28,4,1,1,411,Recent Customers
2013d892495e1a101d742d533d2d1119,230,1,315.33,1,1,4,114,Need Attention
20143803d0cf60a8eb7d0d5876c3ca19,199,1,55.09,1,1,1,111,Need Attention
2015241e524228a5d12b6653c3bfc94a,127,1,839.78,3,1,4,314,Potential Loyalists
20155319887d22c9e944700714134eff,106,1,63.29,3,1,2,312,Recent Customers
20157ee8db3d730ffe2ecf3db2cb7532,110,1,408.24,3,1,4,314,Potential Loyalists
2016496924ec7d507078544a9ac7bc30,201,1,35.0,1,1,1,111,Need Attention
2017aa1d9a2706825014b8d3aece07d6,189,1,107.94,1,1,2,112,Need Attention
201a4e49186cd822d3584d9553b76f91,80,1,44.3,3,1,1,311,Recent Customers
201aa779382d46a8f743d746f12e102c,217,1,187.34,1,1,3,113,Need Attention
201c1e817c9678dd055235db6aa3674d,112,1,34.79,3,1,1,311,Recent Customers
201c90f4f548f6ac85f821578528b42d,30,1,308.04,4,1,4,414,Potential Loyalists
201cd19b6a0ea97a649c6e1bc3d29de4,60,1,46.1,4,1,1,411,Recent Customers
201d2aeda9fbba49d2ee9d6fd1a8b572,199,1,119.25,1,1,3,113,Need Attention
201e36d57411ab16157cd234082bdad8,243,1,121.09,1,1,3,113,Need Attention
201f52a9d850d5989432654fae9e1f85,34,1,48.21,4,1,1,411,Recent Customers
20200721e6df99558d4ab4bd85979be3,144,1,56.22,2,1,1,211,Need Attention
2020559b0ae9910898ef57a8159533ab,229,1,118.02,1,1,3,113,Need Attention
20209b475c58be96dcfc7d9f773198d3,31,1,33.38,4,1,1,411,Recent Customers
2020c90730cbf8fae6f4f0a9a9a1d924,213,1,36.0,1,1,1,111,Need Attention
2020dcad1856121845d8701ba78ccb33,23,1,118.83,4,1,3,413,Potential Loyalists
20211f3cfcf1818d8e0bd151f7007309,45,1,342.32,4,1,4,414,Potential Loyalists
20217ca968adf8f08c5916bf09c33d7f,96,1,62.75,3,1,1,311,Recent Customers
2021c71d4dff431c1b4b8567c938bf2b,186,1,120.49,2,1,3,213,Need Attention
202356201a70a663d8c0f77bf413a3a8,123,1,311.6,3,1,4,314,Potential Loyalists
20235a2b591b9d7b3f37c800c56a0062,239,1,216.0,1,1,4,114,Need Attention
202388e0554955ed38ae8ca31aa41613,220,1,650.34,1,1,4,114,Need Attention
2026006bf7461b9cf591e44a9bf9cd9a,172,1,54.22,2,1,1,211,Need Attention
202751ac38938e0f517c43d3f0f83458,76,1,927.28,3,1,4,314,Potential Loyalists
20296443465a67e0ac27c5a61f685453,228,1,45.77,1,1,1,111,Need Attention
2029c97567a35f65fd61b2b78eb092f4,16,1,178.74,4,1,3,413,Potential Loyalists
202a15094b58a3344099488e1d48cf3e,153,1,106.54,2,1,2,212,Need Attention
203023c74ac69573e302e77c48e5c19f,25,1,1202.32,4,1,4,414,Potential Loyalists
20362112f844c8a9416e4bd44398ace2,32,1,195.18,4,1,3,413,Potential Loyalists
203628078a2e7779fae27d1dec973b44,47,1,305.65,4,1,4,414,Potential Loyalists
203a0a75ae7e8fca0962b1913ef3a91a,30,1,200.33,4,1,4,414,Potential Loyalists
203f961e80a1bf69c9590ad12ccdc58f,43,1,178.03,4,1,3,413,Potential Loyalists
204098bf08241831dae3b6f57f190db4,70,1,20.29,3,1,1,311,Recent Customers
20414f12194b46f9a417410d9377a39f,57,1,174.46,4,1,3,413,Potential Loyalists
204584adbb98b2d3c83a3552a9455470,178,1,180.33,2,1,3,213,Need Attention
20482623ebecb062754216d6dceb430d,103,1,46.22,3,1,1,311,Recent Customers
204861dbe8e80c1ed8b5257381bfcbec,110,1,58.27,3,1,1,311,Recent Customers
204abc77cec3e0675c696adea8229909,112,1,89.6,3,1,2,312,Recent Customers
204c5273cd3900765b544887ce970002,88,1,42.39,3,1,1,311,Recent Customers
204cb39c49cd7750704f5a22034b6133,214,1,43.09,1,1,1,111,Need Attention
204d0477c079846f2a02ee4d0b15e267,232,1,81.73,1,1,2,112,Need Attention
204d306402eabc695addca8f33c8fc1d,231,1,47.4,1,1,1,111,Need Attention
204db45b1be689b09c9e5c3a705f0409,98,1,112.62,3,1,3,313,Potential Loyalists
204f2214df152493387db796c85ae8cd,103,1,49.01,3,1,1,311,Recent Customers
20526e6ac068f829f191a7dd0a773d07,34,1,107.85,4,1,2,412,Recent Customers
2053482e414b4e2f2bd0dc9715f300a8,154,1,310.29,2,1,4,214,Need Attention
205367f4c11ae2dc7de31e0142eaeeda,38,1,229.27,4,1,4,414,Potential Loyalists
2053c4249878bd1b9a6f4a22d25dba09,236,1,36.75,1,1,1,111,Need Attention
20553070f0f5d93ab91dd6b00e82afbb,160,1,139.86,2,1,3,213,Need Attention
2055909723147d7d653939c0094cee34,32,1,25.78,4,1,1,411,Recent Customers
20559261cf336c518ff02088ed84ee32,80,1,207.22,3,1,4,314,Potential Loyalists
20573ae3316c5abe38da7880e882c0ce,132,1,283.05,2,1,4,214,Need Attention
205a18049cb11aacba0e6e4ed2e45d68,157,1,334.31,2,1,4,214,Need Attention
205e2ab340cb3c8bf457c76b98306c73,177,1,58.78,2,1,1,211,Need Attention
205e9e9ccff41ffe4716b95195c3ef06,187,1,116.05,2,1,3,213,Need Attention
205f0ff8598ac037f52616b3edf13337,95,1,485.34,3,1,4,314,Potential Loyalists
205fcc6c48de256d3956dfba9fc6c0de,33,1,97.46,4,1,2,412,Recent Customers
20602f40eb31f207bdcc555839e65193,148,1,44.15,2,1,1,211,Need Attention
2060471b33f791617630505a22d8defa,27,1,124.01,4,1,3,413,Potential Loyalists
20604bcc9703b6f0c4101a04e249ebd5,31,1,1121.42,4,1,4,414,Potential Loyalists
2060973f15beb0d3d9be56ab5b49d2b9,36,1,294.29,4,1,4,414,Potential Loyalists
20609d696686ef03d3fe91fdbbe99b71,82,1,50.03,3,1,1,311,Recent Customers
2060e318ca3331cd5a8b03eafa04f813,76,1,62.0,3,1,1,311,Recent Customers
206314a71bd9f1bc91cfb6491e17e98a,182,1,173.27,2,1,3,213,Need Attention
206470b6a1520866e1b6e96ad157cbd6,199,1,155.23,1,1,3,113,Need Attention
2065367b25b692b29bfb6b079ee1df84,186,1,183.4,2,1,3,213,Need Attention
2065794a97f31e096168ad17c3b2c695,87,1,2092.68,3,1,4,314,Potential Loyalists
2065f40097e32c0d6379d392f5fba96f,193,1,40.0,1,1,1,111,Need Attention
2067794c960bc6a1705e94651086144d,147,1,115.15,2,1,3,213,Need Attention
206877afc50ffd4a75034661b48ea057,202,1,210.4,1,1,4,114,Need Attention
2069a41636b7238c9ebb007af92e652f,40,1,82.25,4,1,2,412,Recent Customers
2069f7dac27ea08a26fbdcdb18ae6142,228,1,94.3,1,1,2,112,Need Attention
206aeae1efb26ffc5afbe8787ceb542d,117,1,146.2,3,1,3,313,Potential Loyalists
206b92df8c881156a32a4d6f759f1bf0,118,1,195.55,3,1,3,313,Potential Loyalists
206f3129c0e4d7d0b9550426023f0a08,217,1,169.23,1,1,3,113,Need Attention
20700d5ae8a3db238609bceed090ea0b,138,1,79.68,2,1,2,212,Need Attention
20702a6b4a67c5d475a07691aa3e837c,70,1,264.31,3,1,4,314,Potential Loyalists
20704243c0427b370d6def78ecfca2da,74,1,811.94,3,1,4,314,Potential Loyalists
2071060ac01b6750222586cfc5e73111,75,1,140.98,3,1,3,313,Potential Loyalists
2072fec3b5c685b0c11a2aadbed58072,244,1,215.55,1,1,4,114,Need Attention
20739257747044d02d19276bacd71f66,49,1,31.13,4,1,1,411,Recent Customers
2075197b8dd1fd7d264efd5d68fa2c97,194,1,104.59,1,1,2,112,Need Attention
207767ced0a5a931ac7ab03cdc36659e,167,1,225.04,2,1,4,214,Need Attention
2078701371ebba3f7078c65e8baf9136,227,1,43.37,1,1,1,111,Need Attention
2078e01e3e9582c536bd73814594fe85,21,1,60.99,4,1,1,411,Recent Customers
2079b31eb86ac16ea4970c754c032393,97,1,148.94,3,1,3,313,Potential Loyalists
207b2bd9ffdda81bdc8af0c03f5e3807,208,1,215.14,1,1,4,114,Need Attention
207dcd5dba3bdbe35232e736b4cdf538,221,1,86.61,1,1,2,112,Need Attention
207f1f6d3f964b39a1f0eae4a03ad746,184,1,53.75,2,1,1,211,Need Attention
207fc86853ab74bf287efdcc03032199,26,1,109.2,4,1,2,412,Recent Customers
208130fbcba33f7fe0978a1459f4d88d,210,1,64.1,1,1,2,112,Need Attention
2081aaeb616d4391d1b0a7f26f2b548a,153,1,285.68,2,1,4,214,Need Attention
2082b281d48ea041b7a582aa8145a8a2,236,1,245.85,1,1,4,114,Need Attention
208351e39f4ca153f72012d7a6ba23b9,190,1,67.3,1,1,2,112,Need Attention
2083b59aa027f1712e497b4197e3ebbf,46,1,101.55,4,1,2,412,Recent Customers
2084c4ddba426d6a80f9d9649146f310,116,1,80.6,3,1,2,312,Recent Customers
208782af33053aa8a60fc82ace534497,85,1,109.5,3,1,2,312,Recent Customers
2087b0fe8fca281f98a37e5423a9a659,200,1,77.55,1,1,2,112,Need Attention
20880149166c1e70a7e235e486e3ff00,71,1,49.54,3,1,1,311,Recent Customers
208954ebe4665c5b2392ff5b25e918c2,135,1,123.15,2,1,3,213,Need Attention
208a1b9c48657302f6c38ea8901e2bff,223,1,266.49,1,1,4,114,Need Attention
208a7903419114bd010ef2f516d19b4d,45,1,96.69,4,1,2,412,Recent Customers
208abfb07a2f4c1de66445c9286f5c33,143,1,70.27,2,1,2,212,Need Attention
208cd697668b60abf6c27a842542f29e,56,1,170.18,4,1,3,413,Potential Loyalists
208dce5ddbcf741af0c04f0a72a4d08e,123,1,305.16,3,1,4,314,Potential Loyalists
208f0d8197eebd27794e170ae03baeab,236,1,114.33,1,1,3,113,Need Attention
2090ba0c4f3d786d822c4a4ceacea7f2,127,1,138.52,3,1,3,313,Potential Loyalists
20916c349490dd9d498717b5f8c9b14c,23,1,138.08,4,1,3,413,Potential Loyalists
2091ac2e252cc73275e670e4e8bf30bc,49,1,519.68,4,1,4,414,Potential Loyalists
209255336081da592d5a018b79e24b4f,25,1,39.48,4,1,1,411,Recent Customers
2093d27c791c109d890d8ee08bfeb997,36,1,47.8,4,1,1,411,Recent Customers
20942b63de1fcbbd69ec927c5fca6569,36,1,105.74,4,1,2,412,Recent Customers
20949dcbaca4657fd0618635255d5ce4,168,1,65.88,2,1,2,212,Need Attention
20956707b97a897f9bde96e8614a5922,53,1,139.5,4,1,3,413,Potential Loyalists
2096ad3b905d084c9496b1f4289d57db,91,1,206.69,3,1,4,314,Potential Loyalists
2096d566a987d9073e4944ec8dd7f2b3,29,1,98.23,4,1,2,412,Recent Customers
2098460678d4ec096748c21bea80fd87,76,1,480.33,3,1,4,314,Potential Loyalists
209aa0c72b1d9f4c58d1236435ba739d,12,1,65.33,4,1,2,412,Recent Customers
209b7e0dd7774132fa4dcedca65fcda0,91,1,209.96,3,1,4,314,Potential Loyalists
209beaa8ad584bf64b28ddc0d66fd7b0,129,1,420.12,3,1,4,314,Potential Loyalists
209cd46e6fbad8005f5a20c86a4db93c,15,1,28.69,4,1,1,411,Recent Customers
209e2df1f5f3ecc30a4eeab722f413ff,112,1,22.29,3,1,1,311,Recent Customers
209e7cf8adaf4498f82df1fe2b8c25e7,28,1,72.98,4,1,2,412,Recent Customers
209ff5d502f02e97bc3cd9bc444945a4,243,1,35.0,1,1,1,111,Need Attention
20a043e654e799b1b633644c0f1e17ed,224,1,62.5,1,1,1,111,Need Attention
20a452f528d487411fd7d3ebda1d0f20,220,1,515.0,1,1,4,114,Need Attention
20a73b83014dca8ee7bfe6fc4a4692b0,91,1,206.87,3,1,4,314,Potential Loyalists
20a8ebae8e5faecb3b19e232aa3937fa,24,1,181.93,4,1,3,413,Potential Loyalists
20a91cc566729229f1ab38edb706469a,189,1,76.9,1,1,2,112,Need Attention
20a92c393edb6c08801eef97295257f7,37,1,752.21,4,1,4,414,Potential Loyalists
20aa562a8eb327bf99b5c3d425712beb,63,1,25.23,4,1,1,411,Recent Customers
20b21763accd4a567f5d11bf8e89d322,84,1,313.86,3,1,4,314,Potential Loyalists
20b27915712e4c0d8fb8384741cf6d86,126,1,208.24,3,1,4,314,Potential Loyalists
20b30ab102c6c4c8fb9bb49bb24e4bea,144,1,200.86,2,1,4,214,Need Attention
20b527208d23dd761d0f26fa4f788a37,215,1,67.7,1,1,2,112,Need Attention
20b718f118c003df537023fc0f80cbe1,148,1,149.89,2,1,3,213,Need Attention
20b7cb7693554c07cc5cb8388f68d74c,51,1,54.16,4,1,1,411,Recent Customers
20b890debdcf10ed1c03a956015ef208,40,1,88.49,4,1,2,412,Recent Customers
20b927d23e84dfaa333eb4aea6615084,155,1,460.61,2,1,4,214,Need Attention
20b9fa6e5c3b0221bc22277024f4a1fe,183,1,95.09,2,1,2,212,Need Attention
20bac6eec28d792b07e92ddc8fa53b90,25,1,76.61,4,1,2,412,Recent Customers
20beaf3319dcb7deec6ab4db1e559e8d,54,1,35.36,4,1,1,411,Recent Customers
20c1fa8405b1796b15ae7852d73875e3,182,1,50.17,2,1,1,211,Need Attention
20c34723b9fcadecc3820144daee995e,118,1,316.64,3,1,4,314,Potential Loyalists
20c34b5bdcca9dc3e5d43d3953e02de0,119,1,207.24,3,1,4,314,Potential Loyalists
20c428d35e8e49aad5e519babee5ff48,206,1,86.15,1,1,2,112,Need Attention
20c5718e5f50e1e3800046039376e216,20,1,30.79,4,1,1,411,Recent Customers
20c6ce7432acf52ce53dfd747c8f6de3,104,1,101.72,3,1,2,312,Recent Customers
20c75fffe6b40dbb0972b96951be2c4a,235,1,52.95,1,1,1,111,Need Attention
20c821b095f48bc4d9c684592ec44357,85,1,35.34,3,1,1,311,Recent Customers
20c93357daf05d1c3a092be59aea2c2b,143,1,3657.6,2,1,4,214,Need Attention
20c93ce4bf340f35b3d27d2219cc5937,175,1,252.64,2,1,4,214,Need Attention
20cea3d895864b48be0cf73a9286c9e3,68,1,54.33,4,1,1,411,Recent Customers
20d2549d5d79d62df5e11af270ce231a,172,1,46.22,2,1,1,211,Need Attention
20d25a697a5ffc1a641fa0fa5d455b51,141,1,65.87,2,1,2,212,Need Attention
20d2a92bbd6fd5f58eabbf0a645639d5,32,1,20.89,4,1,1,411,Recent Customers
20d3e36b53a68bafc960d7af18c91d85,155,1,193.65,2,1,3,213,Need Attention
20d4138ec5c459f8c6e823676b3bd40c,105,1,104.95,3,1,2,312,Recent Customers
20d4755cfabd6aa349768a13ef1c7f78,197,1,65.0,1,1,2,112,Need Attention
20d4c91630e708521b70462bfe7a8418,137,1,371.32,2,1,4,214,Need Attention
20d8643f227f32bd4ea7070fb153db32,205,1,262.69,1,1,4,114,Need Attention
20db7b93bdff3c98f343fa5bd139f85f,161,1,193.72,2,1,3,213,Need Attention
20dcc8f06c9dccb6d70c446cd56a9c6d,240,1,96.01,1,1,2,112,Need Attention
20deb76fd96659ae3d434ef56d42760b,197,1,118.17,1,1,3,113,Need Attention
20e082bd38bebfc9f174eb2f74b6cd41,112,1,153.84,3,1,3,313,Potential Loyalists
20e168b274f64bde557322339d857619,109,1,48.13,3,1,1,311,Recent Customers
20e25c40b1cdd5ac516a4c74309b327a,30,1,181.26,4,1,3,413,Potential Loyalists
20e464a07327b8acb79e2603ba845569,35,1,490.1,4,1,4,414,Potential Loyalists
20e47a8830fa291c2be8179e9e6af0ca,106,1,68.87,3,1,2,312,Recent Customers
20e5cc9ddedc1a426c64d1d4483ca4d4,205,1,108.0,1,1,2,112,Need Attention
20e5e35459943649df4ba95019a7e60f,143,1,119.84,2,1,3,213,Need Attention
20e642183661bc171e3bbaf3e6098d91,220,1,67.12,1,1,2,112,Need Attention
20e75fcaff9e015835e787e7884d6bf4,117,1,154.81,3,1,3,313,Potential Loyalists
20e8ca1ff35372c5343e86cb0b3bc94c,76,1,17.29,3,1,1,311,Recent Customers
20e8d695c6c01ba3b3611d202fe1cda9,201,1,49.53,1,1,1,111,Need Attention
20e8e2b1b839e18080e494ad066fb413,171,1,22.61,2,1,1,211,Need Attention
20e9c8c84ad8bd6aaaa1d267e0501b06,131,1,257.25,3,1,4,314,Potential Loyalists
20e9fe9a523d7eef6d961f9a6c7e40eb,231,1,209.81,1,1,4,114,Need Attention
20eab7f90e4ca36457cb0e4ba3cf2ccb,94,1,87.97,3,1,2,312,Recent Customers
20eca38e2ac0e9eb29a3f670b053389f,226,1,39.82,1,1,1,111,Need Attention
20eda7fbcb57c4fc74b34177112e0ba3,88,1,43.28,3,1,1,311,Recent Customers
20ef87add57e8cc2760bec8fdff748fa,165,1,487.79,2,1,4,214,Need Attention
20efb5c040966aba7e0300047a229831,127,1,377.48,3,1,4,314,Potential Loyalists
20f090cdeeda1b2c7028fd2d2b7ff9d4,139,1,138.72,2,1,3,213,Need Attention
20f28dc53d568446389f15f46a540310,165,1,34.22,2,1,1,211,Need Attention
20f5a1cf347e797ab4f304906b1557b3,52,1,910.76,4,1,4,414,Potential Loyalists
20f6412d54cfb920a23581910fc6aa09,62,1,138.5,4,1,3,413,Potential Loyalists
20f702c2259af2ba44a9bde3ecaaeb27,17,1,142.67,4,1,3,413,Potential Loyalists
20f749b84ff4156f103323cb89fa4320,160,1,49.22,2,1,1,211,Need Attention
20f7d5a1e72cd09a5e9ef4d16b72eb1e,200,1,155.22,1,1,3,113,Need Attention
20f7de2fa3510b859b29df643f4fb0e4,82,1,76.74,3,1,2,312,Recent Customers
20fa4475b86a9837d5df79c3d70b4188,241,1,72.15,1,1,2,112,Need Attention
20fb94e0cc0f98c6bedc0e73bea1b98c,94,1,738.2,3,1,4,314,Potential Loyalists
20fba61eb3577801b7b778402b1e9db6,20,1,41.16,4,1,1,411,Recent Customers
20fbb63a03f5c997b94b54a007f52af0,202,1,67.5,1,1,2,112,Need Attention
20fca1cbbde1c5961b0aa5abded48c51,206,1,147.72,1,1,3,113,Need Attention
20fd39c235473956087bac5084340cfc,109,1,130.2,3,1,3,313,Potential Loyalists
20fed89d4e154ab11be0d7dc8550a980,81,1,52.58,3,1,1,311,Recent Customers
21002c15c8aa325861340153df24ef5f,64,1,254.61,4,1,4,414,Potential Loyalists
2100ae0e9921b8198d8b773d9e13494f,50,1,281.06,4,1,4,414,Potential Loyalists
21026fe7ad0685000278df7ac7f6ca7b,163,1,815.76,2,1,4,214,Need Attention
2102760f9941764d52d99011d33811c9,81,1,152.56,3,1,3,313,Potential Loyalists
210320fcc92cdf5c39245b92c8c42730,130,1,1017.76,3,1,4,314,Potential Loyalists
2103322e0d6cf88a07afaddfd8578608,145,1,86.98,2,1,2,212,Need Attention
21035b3a6ea9a9e6f6c9150f1091732e,76,1,198.51,3,1,4,314,Potential Loyalists
2104da2b62ad4201810992bfb20c121f,220,1,221.79,1,1,4,114,Need Attention
2106ac68f2d649d3deca73e5c613881e,84,1,305.32,3,1,4,314,Potential Loyalists
21078c8fac1a0e33a4ff86590d39e060,97,1,177.39,3,1,3,313,Potential Loyalists
21087ff65fd587817c856257e50f2840,222,1,88.44,1,1,2,112,Need Attention
2108cb2ccd6811d5118b77d19957b536,168,1,55.06,2,1,1,211,Need Attention
210a7c0c901c3122cd7624f479b8b5ae,193,1,95.31,1,1,2,112,Need Attention
210b531c6ac741591472a7d84c7c8504,47,1,93.29,4,1,2,412,Recent Customers
210b65c1eb5a1df0da71126a258cfdc3,56,1,57.67,4,1,1,411,Recent Customers
2110656d0356c5d1d3c7f1c7bce0e319,174,1,1779.3899999999999,2,1,4,214,Need Attention
21128c7bab1ce9de02ecd04bee493880,47,1,177.99,4,1,3,413,Potential Loyalists
2114238aa3f579996cdb40cc16b54712,243,1,96.8,1,1,2,112,Need Attention
21158ecbcab099b4dfa5f3d5a1940e37,230,1,267.51,1,1,4,114,Need Attention
2118725b646b0df667831735291dbe7b,189,1,32.38,1,1,1,111,Need Attention
2118fc52c8116d7f5a78b433f7bce745,160,1,114.89,2,1,3,213,Need Attention
21198f061f21cabd2e87f995dcf50599,169,1,44.25,2,1,1,211,Need Attention
211ac32c2e3b192015e02a82a167f6bb,229,1,189.42,1,1,3,113,Need Attention
211ae185375296b63cff2b23868ac3f7,157,1,24.37,2,1,1,211,Need Attention
211c5e59e4228e0ea780f1ab02f3029b,19,1,247.74,4,1,4,414,Potential Loyalists
211ccf4cdfb61d29517dcdef08deed32,147,1,181.52,2,1,3,213,Need Attention
211e24a3bea5fbbaa50ae668bb65fa76,15,1,137.01,4,1,3,413,Potential Loyalists
211edf902a95b6f72c38ea7d669911d9,15,1,500.84,4,1,4,414,Potential Loyalists
21208dd265c658ec303db39b5c49abf3,47,1,118.35,4,1,3,413,Potential Loyalists
21239b911af74450df7b0ce5b78b39d9,33,1,398.75,4,1,4,414,Potential Loyalists
212852a431b37b3e7eb5e0ec44f024e9,171,1,66.69,2,1,2,212,Need Attention
2128bfdcc221a8085d953289385d3015,112,1,49.42,3,1,1,311,Recent Customers
2128ddf650e5c73783c60d3478810402,86,1,47.13,3,1,1,311,Recent Customers
212910421824dc61368dd3c1b82c0fce,95,1,86.58,3,1,2,312,Recent Customers
21294aadb43a37affd883654606c610c,71,1,42.51,3,1,1,311,Recent Customers
2129cc3d2764d1f9c4618f6c06f40f65,215,1,1059.93,1,1,4,114,Need Attention
212a3604c770c9b1fdf5523e2b702dbb,161,1,347.04,2,1,4,214,Need Attention
212a8577b07fe0659c5eb09277983ae3,199,1,47.38,1,1,1,111,Need Attention
212ac800bc3d917a0efcf8333f58fa1e,221,1,113.71,1,1,3,113,Need Attention
212b1ea1a7a445bfc0ee02ea88e2da16,112,1,385.03,3,1,4,314,Potential Loyalists
212bf860ff1728f44420899993139ef9,201,1,746.8199999999999,1,1,4,114,Need Attention
212c99e249defc8507b913c1eb889c57,91,1,104.28,3,1,2,312,Recent Customers
212cbfc19e38169d798c140e12b0cf02,60,1,56.88,4,1,1,411,Recent Customers
212efb04c16e7f11fd4c788666a39e8d,159,1,147.78,2,1,3,213,Need Attention
212f4bd964e2b455d2adaa4370aa4964,159,1,53.15,2,1,1,211,Need Attention
212faae3e5c3646879daad76a9f106b3,216,1,44.09,1,1,1,111,Need Attention
213083b940361e8f479171420a9a71eb,162,1,504.09,2,1,4,214,Need Attention
213089066b2d574340d8bfa235e96e87,33,1,77.21,4,1,2,412,Recent Customers
2130df9aff38b3fa676dd237235f55db,161,1,71.25,2,1,2,212,Need Attention
213133b1f3d6d32a0380333e4ff1102c,136,1,268.24,2,1,4,214,Need Attention
2131cece6dfa0c4b1088bb21d296bb41,121,1,614.81,3,1,4,314,Potential Loyalists
2131f859f33715756b10efb97d873a85,55,1,1644.76,4,1,4,414,Potential Loyalists
2132a8bd65234b13e7550a593315e747,32,1,33.34,4,1,1,411,Recent Customers
2132ba99628c9fe848aaa7c1264501e7,56,1,123.02,4,1,3,413,Potential Loyalists
21340bc68e361154e5329c3c655dca4f,35,1,245.22,4,1,4,414,Potential Loyalists
21357ad9c60c967f999319f084ecdc83,195,1,60.46,1,1,1,111,Need Attention
2135d8c6474fbeba5b218bb1178dfc2c,244,1,82.92,1,1,2,112,Need Attention
213793bce063883455855e97246b1b0b,150,1,23.29,2,1,1,211,Need Attention
2137fd565c784123ceb5a62528749c89,177,1,73.68,2,1,2,212,Need Attention
2138da43cc1aabdb272b97392c0175ae,185,1,71.82,2,1,2,212,Need Attention
213904d01203d2e280dbacb35c3042ae,132,1,365.43,2,1,4,214,Need Attention
213949158139ccc95073842f0ff7c2a3,230,1,1030.83,1,1,4,114,Need Attention
213954f035bc62d583b9e11ee09af81e,15,1,116.84,4,1,3,413,Potential Loyalists
2139fae6ad1c50179e563f68b09d4388,15,1,572.4,4,1,4,414,Potential Loyalists
213a420e4bb4b2788313335599e84c8a,222,1,125.33,1,1,3,113,Need Attention
213ce6a7d6ded42b67098609314c1c69,164,1,197.8,2,1,4,214,Need Attention
214270a60aed81931980eaed78e631f4,152,1,563.95,2,1,4,214,Need Attention
2144470706b2b4591e48b8ffffbb9282,89,1,122.21,3,1,3,313,Potential Loyalists
2144d50aff3ee4a90c2a037d1de4cb93,223,1,32.24,1,1,1,111,Need Attention
2144f10029246db38716b68298654bc9,58,1,162.15,4,1,3,413,Potential Loyalists
21469c09446626a2d1bb517020812781,130,1,195.29,3,1,3,313,Potential Loyalists
21487d24e265cdb51994d8879484f7d6,233,1,72.14,1,1,2,112,Need Attention
214bfa16b119c00cf6883e976038c1a5,242,1,431.92,1,1,4,114,Need Attention
214c4711883185dafca61404d4e9db7d,126,1,622.34,3,1,4,314,Potential Loyalists
214d10ae7f82564a736e26f93f63ad1b,44,1,203.72,4,1,4,414,Potential Loyalists
214d26dce59d63570d86bc2110d1e59b,195,1,38.17,1,1,1,111,Need Attention
214da6d258e415ee782fd14c108be3a2,30,1,200.33,4,1,4,414,Potential Loyalists
2151df75aff3122332dfc66083790d56,49,1,117.79,4,1,3,413,Potential Loyalists
21525a3321369961ad550114e0fe022d,232,1,2518.2,1,1,4,114,Need Attention
21541c3afc8571eea3457e009fe50782,101,1,64.22,3,1,2,312,Recent Customers
215428c6a440ef651c57099d60344542,93,1,68.19,3,1,2,312,Recent Customers
2154edd1de40ff360dfd3aa55932a64b,12,1,125.58,4,1,3,413,Potential Loyalists
21583399870ded9e42b389e36358d020,212,1,29.04,1,1,1,111,Need Attention
2158a2e31d4465b16cec3d61354dee03,20,1,82.55,4,1,2,412,Recent Customers
215c61c4b363ec63da749d67a6b6bd59,84,1,228.96,3,1,4,314,Potential Loyalists
215db0d9420c188518c58426fc946c9a,193,1,1602.25,1,1,4,114,Need Attention
215e8a070bc201ed868c5e7990191e54,31,1,67.44,4,1,2,412,Recent Customers
215ecd6d28192482775b68824432464d,144,1,160.22,2,1,3,213,Need Attention
215fdafcd664294d57e811905a65db19,209,1,154.72,1,1,3,113,Need Attention
2160421cae73963d7d4842ca9f340aff,126,1,27.77,3,1,1,311,Recent Customers
2161ca88caffc66dc0a3659788ab1148,217,1,105.8,1,1,2,112,Need Attention
21626e6f5cad9a65b93b72bc2ac621aa,151,1,82.33,2,1,2,212,Need Attention
216360d7df0e08d493f369b39a5fb69a,75,1,309.24,3,1,4,314,Potential Loyalists
2163644f99fa981932735bb11601b9dc,45,1,89.0,4,1,2,412,Recent Customers
2163cb3a76a24127b8958bbb14b31d38,224,1,413.82,1,1,4,114,Need Attention
2164e53f1c9a5e34acddcfa68e62d461,84,1,207.31,3,1,4,314,Potential Loyalists
216564348ba1ceaffb29b28e9a105ebd,244,1,167.97,1,1,3,113,Need Attention
21665fa6b18402068a25b8b82da33c70,224,1,38.01,1,1,1,111,Need Attention
